symbol,d0,era,bucket,day_offset,n_1m_bars,rel_range_med_bp,rel_range_p75_bp,sigma_1m_bp,amihud_bp_per_kusd,zero_vol_minutes,day_turnover_kusd
1000000CHEEMSUSDT,2024-11-25,e2324,mature_d60_d66,66,1440.0,12.522699794653139,20.3437879307164,21.055009101679474,54.858460896513876,65.0,2761.1953217
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,1,1440.0,73.83821801253806,137.327501025737,77.31688386087417,18.45052351905009,8.0,21365.5887503
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,2,1440.0,45.238059066800524,74.12800588352295,43.67835904022586,4.399177936980959,0.0,18051.459565200003
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,3,1440.0,34.04713085340973,51.013527717885,34.14663623669803,16.117923101065802,5.0,9117.1994567
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,4,1440.0,36.78450847335416,71.383204137902,56.20435072319152,16.968542923170737,2.0,34504.286795500004
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,5,1440.0,57.033641476870294,88.80661425824499,55.776533753293535,0.930954954036452,0.0,76224.245241
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,6,1440.0,35.08964402187151,53.49828750465472,40.21227501228772,2.7827219831864514,0.0,25084.5054268
1000000MOGUSDT,2024-05-16,e2324,listing_d1_d7,7,1440.0,49.566129983993534,83.12223714831616,63.50564948169185,2.758721535503477,0.0,40386.012762900005
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,60,1440.0,53.38769197341416,75.75460735582769,41.78478284251706,1.1535893752527429,0.0,63541.3287778
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,61,1440.0,46.001689162181414,69.73858049764624,38.15997250654947,0.9851605503934776,0.0,70054.3955713
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,62,1440.0,39.54829352962428,56.70725101656637,32.72310460995269,1.5174831296918263,0.0,47387.3664534
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,63,1440.0,34.77065965607069,50.74953309360327,29.71456076441911,2.1023729258351755,0.0,32421.0526667
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,64,1440.0,38.66160897109762,57.903520206622424,32.239373141051146,1.8665887697430625,0.0,39702.9995569
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,65,1440.0,33.786287741729964,50.649768497364555,30.82717818211367,1.4790244983945053,0.0,39202.9582204
1000000MOGUSDT,2024-05-16,e2324,mature_d60_d66,66,1440.0,37.918884283358686,60.78791149565539,35.608518459657944,1.4132347705243269,0.0,56236.22676880001
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,1,1440.0,86.25098942680782,135.9689393773954,80.21863069068382,4.16059292514488,0.0,42432.6131941
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,2,1440.0,52.397174149152676,82.19249249858045,50.49725301118258,6.748533430424786,0.0,19586.045083800003
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,3,1440.0,56.029543758410036,85.02598016060445,52.534533563604185,5.010635757675081,0.0,23782.4519775
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,4,1440.0,48.28585224529217,75.74863797345657,49.63781976929946,6.026656157796374,0.0,16570.7674631
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,5,1440.0,50.810661108919646,80.56397488633898,45.10722435974103,4.546270791482497,0.0,26827.3441928
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,6,1440.0,60.088557559563625,87.77287148853365,51.40929297938843,1.057919825157864,0.0,90171.4518872
1000000PEIPEIUSDT,2024-07-04,e2324,listing_d1_d7,7,1440.0,48.9266713346139,71.28447229960337,41.472061510313765,1.3609230647029835,0.0,50943.19377289999
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,60,1440.0,18.042403309971146,34.06433810180794,23.826966883985268,22.697405088164228,13.0,2794.1010111
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,61,1440.0,17.636684303351473,27.573529411764223,19.92302523840246,71.56546202362533,32.0,2257.9818342
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,62,1440.0,25.67394565077296,35.68242640499656,24.426010847223367,29.738671937063806,9.0,2674.5036157
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,63,1440.0,17.985611510791884,27.278931259823764,20.51450913962665,79.0148281167656,55.0,1894.6336643999998
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,64,1440.0,19.588657380760406,37.83406050941125,26.47192304696584,175.55874690959044,36.0,3173.6505556
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,65,1440.0,19.13875598086179,30.007507507507324,23.426199863960658,152.57316901406287,31.0,2814.2087981000004
1000000PEIPEIUSDT,2024-07-04,e2324,mature_d60_d66,66,1440.0,33.00330033003281,49.844243212565715,32.59334653180108,11.633741921553485,3.0,10095.4291615
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,1,1440.0,39.55288516035859,65.31672320402639,40.90835630374458,5.598090023206024,0.0,12942.728916
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,2,1440.0,34.33532654110167,59.14663076782418,50.52041546087566,7.458398077211642,0.0,18449.5083929
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,3,1440.0,39.93611656752722,65.09047270233629,50.677698830272014,5.9877914016031255,0.0,12263.700071399999
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,4,1440.0,36.61114605218184,59.60691051854203,46.05216509838971,13.089918338657117,0.0,7433.6305761
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,5,1440.0,39.774002089425124,63.05331597277407,43.78703590509757,12.263843863753515,0.0,6696.9619421
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,6,1440.0,38.37545062030508,58.7541154068782,41.94741580682529,12.019962311771517,1.0,6303.008028900001
10000COQUSDT,2024-03-12,e2324,listing_d1_d7,7,1440.0,46.75332560857741,73.31270348806298,50.67597414414079,10.759763391653461,0.0,8830.013356000001
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,60,1440.0,4.0600893219649175,12.142062499898156,9.924284503749835,217.95225014885085,438.0,450.9602189
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,61,1440.0,4.048582995951252,11.929624121275525,8.311995799614516,104.94825665105286,364.0,463.9278262
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,62,1440.0,12.207528480922395,20.449897750510416,14.531550649041339,65.37787593528057,108.0,1265.6236805000003
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,63,1440.0,12.274959083469222,17.7206836888407,13.209404365519775,197.17071401376546,152.0,960.3788877000001
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,64,1440.0,12.95336787564714,21.92501960699772,17.56216385568845,62.255527834462725,102.0,1772.1901208000002
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,65,1440.0,11.673151750972961,19.948137231719475,13.661799222363003,129.34505782085037,126.0,1093.5453306
10000COQUSDT,2024-03-12,e2324,mature_d60_d66,66,1440.0,11.507479861909774,19.12778193156933,14.690622464402033,75.8055685857549,120.0,1374.2596428
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,1,1440.0,177.7866899591818,272.35786773811407,161.77581538336375,1.345368359959261,0.0,145911.65644065003
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,2,1440.0,114.19991419991445,169.3855573948487,95.91015267802524,1.0836734269718729,0.0,141179.97449655
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,3,1440.0,88.45645250893979,131.55518907682628,74.15163855740569,0.6610743052410331,0.0,173170.50231835
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,4,1440.0,90.29788508766597,133.99351111793723,74.5077425126724,0.38123687775361875,0.0,262669.4295909
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,5,1440.0,94.4311902513706,137.65795321629247,79.83942069607309,0.41256592749892324,0.0,251967.4076503
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,6,1440.0,74.42242356295158,108.50535499746188,60.320844221656074,0.5370258165346463,0.0,161185.76577829997
10000LADYSUSDT,2023-05-11,e2324,listing_d1_d7,7,1440.0,45.77241014872944,69.19421501354444,40.90985338383204,0.9587574217691882,0.0,69157.3762421
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,60,1440.0,29.806259314455144,44.444444444444315,21.064504928029084,11.192986757352383,0.0,17877.196028299997
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,61,1440.0,29.282576866764195,29.806259314455144,16.524243814958368,832.9614728802263,0.0,8068.150182
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,62,1440.0,28.0112044817934,41.782729805014945,23.182732768901758,243.5244968413773,13.0,18324.120885700002
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,63,1440.0,28.169014084507726,42.32805813870161,28.75973394683072,842.942433221773,36.0,24676.49085635
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,64,1440.0,27.66251728907398,30.971752225982524,26.080124444875455,494.1410462613396,29.0,15046.775097600002
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,65,1440.0,14.970059880239885,15.128593040847568,11.666600723157536,331.92284093945744,0.0,3214.0337278500006
10000LADYSUSDT,2023-05-11,e2324,mature_d60_d66,66,1440.0,14.814814814815174,15.01501501501538,13.796878878078774,2208.924162330493,117.0,3526.6058264
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,1,1440.0,50.994403877759034,83.28874179353974,47.67980868113539,152.4137515339537,43.0,6624.8131313
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,2,1440.0,48.35630647609742,73.15480452996938,43.463755476222495,1193.5953823329585,0.0,3291.1028098999996
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,3,1440.0,54.811388811103235,86.40908573704276,47.569884366733625,176.7366876537704,42.0,6665.8764886
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,4,1440.0,45.33128330079715,74.18504982849319,40.70621478579564,154.32152983181007,37.0,4925.889500900001
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,5,1440.0,51.0529674537331,82.23408956290383,50.397275517746124,283.708367221814,33.0,6672.121151599999
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,6,1440.0,47.04499083584102,72.50425066796205,40.15844239330812,176.3684473970019,31.0,7703.916245900001
10000SATSUSDT,2023-11-16,e2324,listing_d1_d7,7,1440.0,41.20083475600329,69.10765718465731,39.69583327154305,647.9607631452193,86.0,5016.875190400001
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,60,1440.0,14.39539347408743,21.961645656066196,14.69832738235894,7.721541192667063,0.0,10168.342153700001
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,61,1440.0,12.684319010623426,18.91103967150299,13.15345842902105,15.301309678199608,9.0,8359.0998421
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,62,1440.0,9.830425231859513,15.772875374270102,11.56743366741198,16.792451629679015,6.0,8545.403985199999
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,63,1440.0,13.43521715745743,21.850587262896155,14.815303770953347,6.869365846411501,0.0,13123.573866800001
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,64,1440.0,17.074561365463687,26.85636641816014,19.8923311149097,4.0142133796028245,2.0,19886.0844864
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,65,1440.0,15.01231635336815,20.887729730852598,14.128459748194546,6.182561376222922,1.0,9871.801332699999
10000SATSUSDT,2023-11-16,e2324,mature_d60_d66,66,1440.0,11.275016542270215,16.78165206041294,11.72913067797525,9.984983027848958,8.0,7313.5910546000005
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,1,1440.0,62.16560926396487,99.39426676155335,57.74383297980331,8.865428859651272,0.0,16414.1244094
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,2,1440.0,43.73224121783594,75.36838046681846,49.2769361321162,11.593936338200031,0.0,8856.274124700001
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,3,1440.0,44.37187600351872,77.09452198190463,53.62776395601013,8.633796162488087,0.0,10673.7218127
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,4,1440.0,53.91491970372144,86.56135170849444,49.421942403842486,6.339458479254093,0.0,13951.317472199999
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,5,1440.0,37.6536594613461,62.30971011360141,37.173671513881516,16.04228990090901,0.0,5954.837726600001
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,6,1440.0,33.152883557137,55.37099375585001,32.71855152225638,43.36720970720285,6.0,4718.9638749000005
10000WENUSDT,2024-01-31,e2324,listing_d1_d7,7,1440.0,33.94433824978724,55.36333064161631,31.424792166444075,34.48433101251336,0.0,4353.167638499999
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,60,1440.0,25.391316489358058,37.50493177884577,24.036571908251737,5.1552905514526035,0.0,10825.4196259
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,61,1440.0,28.979728348048937,43.250645361885624,27.457098940662817,4.003480641819349,1.0,14059.887237399998
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,62,1440.0,36.4659409823868,52.42370055193764,33.636921141090134,3.07252108009438,0.0,18122.7462942
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,63,1440.0,36.07304255552017,51.01659003273027,29.634159451693716,4.05568417436605,0.0,13574.118984300001
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,64,1440.0,30.079271090119448,44.15463080416802,26.363253958735154,5.000660007827729,0.0,10354.7398704
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,65,1440.0,28.281033216954725,41.98917954521943,27.783807131900875,5.175274982390789,0.0,10254.2069579
10000WENUSDT,2024-01-31,e2324,mature_d60_d66,66,1440.0,23.164562662542988,34.24880988885533,23.652247086942555,3.328793797351212,0.0,10665.0214644
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,1,1440.0,18.11320795985875,32.98351714786604,24.652461793447674,127.11831133566187,117.0,4328.51343924
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,2,1440.0,15.01276389197957,29.2419041168294,21.070617231230923,124.97452024398099,123.0,3339.95154131
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,3,1440.0,28.626026598046153,45.798037892446416,29.779913863949698,14.518016801859138,13.0,10424.72460369
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,4,1440.0,29.54222382340664,44.96529252146287,28.334483668958264,4.784298154663281,14.0,20314.046479259996
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,5,1440.0,21.63460092839577,36.801134555022436,24.651159385898506,27.26924130818816,20.0,6900.839442470001
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,6,1440.0,23.20526071169312,39.16357844729306,25.037483909075316,12.29910183616622,23.0,9335.24068144
1000CATUSDT,2024-09-13,e2324,listing_d1_d7,7,1440.0,35.814786390381485,52.586174161515586,33.66919374505914,4.1345853695517,0.0,18365.76705396
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,60,1440.0,45.79935007792194,66.09670337294735,39.83219929987019,2.0848684053329123,0.0,31540.192817870004
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,61,1440.0,47.07360214619606,68.54116488963675,41.949136524019,2.1497492129591014,0.0,35458.381158539996
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,62,1440.0,94.25441548048214,141.8983919118429,79.70525164750197,0.7835370583713097,0.0,225919.02482257
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,63,1440.0,53.30054196533032,74.75437847073967,44.10691969384512,0.6465388583682429,0.0,104928.65553134
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,64,1440.0,44.12055404284587,66.92800642517665,41.67573948683771,1.0354151992309402,0.0,64571.28765258001
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,65,1440.0,48.605057987766706,69.3796362538796,46.4590172880352,1.1992124259771118,0.0,55578.55154562
1000CATUSDT,2024-09-13,e2324,mature_d60_d66,66,1440.0,40.26852892847898,59.09840917894113,35.13761875377391,1.0644751068778413,0.0,52056.49852983
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,1,1440.0,46.997034029570216,79.3397691121047,51.26619581142607,10.173632349477204,1.0,18991.474510279997
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,2,1440.0,47.04683315584072,71.68007216412352,41.240650796052684,14.20281852355256,2.0,13633.451634879999
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,3,1440.0,41.97274003929295,61.568501884052516,35.743629400073374,10.929006817746519,3.0,9038.97791227
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,4,1440.0,44.480208445460136,70.92112887241419,39.85388746244463,7.8307316434730465,2.0,13616.99052696
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,5,1440.0,38.48691076529445,56.000188682008776,34.990995220843374,9.555512468069772,3.0,8481.14456592
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,6,1440.0,27.052377272088886,42.098627079138716,25.047023631276446,12.138068134518495,15.0,6011.50011085
1000MUMUUSDT,2024-09-23,e2324,listing_d1_d7,7,1440.0,13.856116215694259,25.785588810549154,17.458152536405724,11.587109088409083,35.0,5165.22009417
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,60,1440.0,31.303129985019137,45.109107248331135,27.060438785459702,22.94593111887465,15.0,8406.815141290002
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,61,1440.0,36.14260108627456,54.337852985639664,35.055133246957716,62.777039733865976,36.0,6397.937896310001
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,62,1440.0,36.31340030819742,54.525964240427705,33.34634342186865,106.39775641311805,48.0,5405.09326745
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,63,1440.0,46.68106017812541,68.12261441104559,40.81523229277897,46.784007496436274,21.0,6690.452617669999
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,64,1440.0,34.66751993689295,50.574437816313534,30.531270377095577,52.16381656618031,39.0,3820.2407569800002
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,65,1440.0,32.07528812620669,45.698805792200766,28.792006482948395,53.62993167470001,20.0,5636.4483746
1000MUMUUSDT,2024-09-23,e2324,mature_d60_d66,66,1440.0,29.229510200727464,45.674954557434646,28.45076776928007,71.03143857070381,53.0,3732.7964585
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,1,1440.0,71.84639930998742,118.18613908147154,72.03806875441857,1.9760514477727025,0.0,131595.54190162
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,2,1440.0,80.06773475051334,119.59658539194069,70.31429250185855,0.3522405545453719,0.0,275108.65428154
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,3,1440.0,53.39478410650997,82.12525074000733,49.04340220209062,0.571547254752451,0.0,143813.61962823998
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,4,1440.0,46.69957088975024,68.07004542201015,39.80846973125308,1.0325838252798696,0.0,68082.62287711998
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,5,1440.0,31.286107782800226,46.9184177260457,27.099446713201335,1.6909695412270804,0.0,30675.373178430003
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,6,1440.0,31.261128431987082,45.171965385308944,26.130971766514953,1.5766013826095175,0.0,27940.31410465
1000NEIROCTOUSDT,2024-09-16,e2324,listing_d1_d7,7,1440.0,55.014396473830686,82.02499081298674,47.61798103026779,0.3988262701558552,0.0,186157.07466771
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,60,1440.0,40.64576219423381,55.835746827019975,31.22424849030436,0.2987349119512617,0.0,177218.96518432
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,61,1440.0,33.9012107344188,48.44032759132495,28.114519101566493,0.3728040855512404,0.0,127912.93863077
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,62,1440.0,39.678548115967025,56.0207156384007,32.61793959085694,0.3638478846748865,0.0,149512.71040979
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,63,1440.0,35.08533348404145,47.141348109294,26.700296045330287,0.4314482334555395,0.0,106997.50832602999
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,64,1440.0,33.7240291466962,46.939567965820515,26.831762656682432,0.37158406759766444,0.0,120403.83081221001
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,65,1440.0,31.78850611277986,45.943101775591174,26.90448775192066,0.4138729261537877,0.0,110710.99195289999
1000NEIROCTOUSDT,2024-09-16,e2324,mature_d60_d66,66,1440.0,38.641230673185184,56.14449638108502,35.108438671008216,0.42794687775250023,0.0,139792.14201187
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,1,1440.0,89.0940161514829,147.36953087683764,80.15559939699284,0.18315092151595447,0.0,941290.04861716
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,2,1440.0,126.42269699462794,208.306964647712,130.35549714186163,0.0485203859053973,0.0,3445684.7724876297
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,3,1440.0,78.8318979971385,113.87118726935088,65.47379135979085,0.04832580069920162,0.0,1737076.4310211202
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,4,1440.0,55.772627809360515,80.85339172462598,51.43197351436421,0.05952939281548255,0.0,1116319.3017358999
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,5,1440.0,67.65737592727844,105.32154353071421,63.02446952760183,0.05443943050567438,0.0,1474455.86749406
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,6,1440.0,59.921862369647776,83.6820148717536,47.975704225267556,0.06292643324408213,0.0,1053978.55824023
1000PEPEUSDT,2023-05-03,e2324,listing_d1_d7,7,1440.0,34.49873857043214,56.871963911252195,33.00885677519689,0.06430030024980671,0.0,725208.30361684
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,60,1440.0,12.61790061092079,19.440439369237605,14.193874522007913,0.1534493385895361,0.0,183689.95358831
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,61,1440.0,22.949124541872855,37.252916364647945,24.526745136037697,0.07670292416697001,0.0,551216.18667169
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,62,1440.0,18.381825713583414,27.48071406286972,17.517286518608703,0.09408891875729392,0.0,337906.03651805996
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,63,1440.0,14.99856102532295,23.3146852222576,15.356440245197975,0.1290455145797718,0.0,249203.07207163997
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,64,1440.0,20.261061244860862,32.049382261859755,19.851905178626538,0.11401320757653165,0.0,386692.47429819
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,65,1440.0,16.53366289885533,25.609310917136213,16.40024014644823,0.1580187303071503,0.0,227380.31539245998
1000PEPEUSDT,2023-05-03,e2324,mature_d60_d66,66,1440.0,9.65468414091675,14.28665356946258,9.726475262228403,0.2286156646393123,0.0,98692.93215851
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,1,1440.0,42.88653195369089,67.50699265883887,39.324560450361304,36.95253613949233,22.0,9444.3814298
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,2,1440.0,46.049792290519036,72.56195453205987,41.092459796263576,68.32717689350861,10.0,10848.1839571
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,3,1440.0,31.46659437031449,49.75994463407824,28.49597678475434,61.01143284610903,35.0,4521.8694051
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,4,1440.0,31.50272911114518,53.84960640795503,34.217176511620465,130.27983569943373,35.0,5845.4506223
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,5,1440.0,35.87643747774233,60.93801339238021,41.25606512069293,108.37730488464963,20.0,6826.9507261
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,6,1440.0,33.559862640797505,57.0490218006231,41.90248713843784,108.818724122718,23.0,4228.337439099999
1000RATSUSDT,2023-11-22,e2324,listing_d1_d7,7,1440.0,31.669168106174954,59.19501947120364,43.06173893640667,204.37769116709487,76.0,4976.4034209
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,60,1440.0,18.48029537665944,27.16066933394815,19.82522847661643,2.7214516495080203,0.0,14484.9779684
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,61,1440.0,30.380415874891902,42.39619456181805,25.07709188558117,1.7437220355866727,0.0,26588.198632700005
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,62,1440.0,31.22257018148265,46.77637283937746,30.225248279016323,2.209125469875134,0.0,27279.120088
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,63,1440.0,26.481600074713604,37.0437333011907,27.02461421069006,2.483852124220825,0.0,20725.3359029
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,64,1440.0,26.00782337502422,38.403437419113615,28.25926697447539,2.9964218050989726,0.0,21875.5293856
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,65,1440.0,28.70159548616984,42.96242566997296,29.654086068229287,2.2741592648355446,0.0,34887.6417281
1000RATSUSDT,2023-11-22,e2324,mature_d60_d66,66,1440.0,24.607611531101387,35.13424201833864,23.74452939457416,1.7171125777570388,0.0,27015.985698
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,1,1440.0,31.75443461309036,52.66360517044715,37.192344008845176,77.87311670701739,8.0,3178.4365624999996
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,2,1440.0,25.37355713378272,39.323082860464616,27.721953180494026,85.11600680987785,16.0,2105.3726849
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,3,1440.0,17.83876509255043,29.30319631377141,22.90523729297604,139.65348825684404,79.0,1122.7127675000002
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,4,1440.0,22.015828979646848,35.83430439536878,24.625981106594846,128.12283404205186,68.0,1384.8548959
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,5,1440.0,16.295104360821746,27.264465313541713,21.72869018300339,202.18059438177053,139.0,488.532232
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,6,1440.0,11.88883961462455,22.581025602706685,17.054789374426036,227.87940557608098,251.0,586.9745254
1000TAGUSDT,2025-07-28,e2526,listing_d1_d7,7,1440.0,12.735254712302707,22.42466845569339,18.094666326182928,239.90404131663894,249.0,625.5901613999999
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,60,1440.0,2.400384614675201,19.003503972089675,23.39513886254046,984.1905608212061,648.0,447.16740469999996
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,61,1440.0,0.0,2.40096038415373,9.424668361588802,1503.2549103158824,968.0,64.16094650000001
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,62,1440.0,0.0,2.444539537263952,13.891987539607449,2072.8628016528723,983.0,75.5579666
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,63,1440.0,0.0,4.8461352071720825,11.809874671226702,1607.8753416778507,891.0,87.47646239999999
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,64,1440.0,0.0,10.21389772455016,15.022608663445283,1180.7270220757316,781.0,176.44209769999998
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,65,1440.0,0.0,5.170965096169245,11.292874575479487,979.8309700005537,882.0,104.260339
1000TAGUSDT,2025-07-28,e2526,mature_d60_d66,66,1440.0,0.0,2.4870982070495304,11.014486942479902,1492.913633519567,978.0,65.033915
1000TOSHIUSDT,2024-12-05,e2324,listing_d1_d7,1,1440.0,35.021165328040674,57.181552397018734,37.15466567766628,56.97527370855547,50.0,4868.1464871
