symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000000MOGUSDT,1766718000000,2025-12-26,e2526,730,7,0,1,0.04519505233111332,2.9799001375573884,0.04519505233111332,24.0,7,0.0,-0.00035,-0.0,-0.004849999999999999,2-2-0
1000000MOGUSDT,1766804400000,2025-12-27,e2526,730,7,0,0,-0.004606172270842923,0.1453855046275051,0.04519505233111332,24.0,6,0.10290724503922477,-0.00030000000000000003,-0.10290724503922477,0.09810724503922477,0-0-0
1000000MOGUSDT,1766890800000,2025-12-28,e2526,730,8,0,0,-0.0025380710659898,0.5198681434000315,0.06339928057553967,24.0,6,0.01004184100418426,-0.00030000000000000003,-0.01004184100418426,0.00524184100418426,1-0-1
1000000MOGUSDT,1768784400000,2026-01-19,e2526,731,8,0,1,-0.036467643904183,6.4892657796730235,0.07054938456919824,24.0,6,0.023220973782771548,-0.0001034,-0.023220973782771548,0.018617573782771547,0-2-2
1000000MOGUSDT,1768870800000,2026-01-20,e2526,731,8,0,1,-0.00735835172921262,0.738007984570871,0.07054938456919824,24.0,6,-0.09773060029282576,-0.00029485000000000004,0.09773060029282576,-0.10252545029282577,0-1-2
1000000MOGUSDT,1768957200000,2026-01-21,e2526,731,7,0,1,0.014534883720930258,0.8350054027536529,0.05127436281859077,24.0,6,0.06896551724137945,-0.00030000000000000003,-0.06896551724137945,0.06416551724137945,2-1-1
1000000MOGUSDT,1769043600000,2026-01-22,e2526,731,8,0,1,0.008859784283513195,0.9399703228792974,0.0679650238473768,24.0,6,-0.0379506641366224,-0.00030000000000000003,0.0379506641366224,-0.0427506641366224,2-1-2
1000000MOGUSDT,1769130000000,2026-01-23,e2526,731,8,0,1,0.004408817635270568,1.9902359573336033,0.0679650238473768,24.0,6,-0.01025641025641022,-0.00030000000000000003,0.01025641025641022,-0.015056410256410219,1-2-2
1000000MOGUSDT,1769216400000,2026-01-24,e2526,731,8,0,1,-0.006351726875744257,0.3909378475953196,0.0679650238473768,24.0,6,-0.0035870864886409226,-0.00022323000000000002,0.0035870864886409226,-0.008310316488640923,0-0-2
1000000MOGUSDT,1769302800000,2026-01-25,e2526,731,8,0,1,0.0035985605757697936,0.3092409328053112,0.0679650238473768,24.0,6,-0.06999999999999995,-0.00016790000000000002,0.06999999999999995,-0.07466789999999995,1-0-2
1000000MOGUSDT,1769389200000,2026-01-26,e2526,731,8,0,0,0.0004415011037526284,1.2614413037168266,0.0679650238473768,24.0,6,0.04559139784946242,-0.00021982000000000002,-0.04559139784946242,0.04087157784946242,1-2-2
1000000MOGUSDT,1769475600000,2026-01-27,e2526,731,8,0,1,-0.003307151715584933,0.4292351523352477,0.0679650238473768,24.0,6,0.011517893870835128,-0.00028978,-0.011517893870835128,0.006728113870835128,1-0-2
1000000MOGUSDT,1769562000000,2026-01-28,e2526,731,8,0,1,0.006493506493506551,1.1127261042115903,0.0679650238473768,24.0,6,-0.04392029280195198,-0.00023284,0.04392029280195198,-0.04865313280195197,1-1-2
1000000MOGUSDT,1771117200000,2026-02-15,e2526,732,8,0,0,-0.011615628299894487,1.5374229424984682,0.05449438202247192,24.0,6,-0.05402485143165847,-0.00030000000000000003,0.05402485143165847,-0.05882485143165847,0-2-1
1000000MOGUSDT,1771462800000,2026-02-19,e2526,732,8,0,0,0.0011883541295305555,0.48092525386622487,0.05449438202247192,24.0,6,-0.007054673721340388,-0.00026728,0.007054673721340388,-0.011821953721340386,1-0-1
