symbol,sign,threshold,persistence,entry,era,age_cell,week_block,hold_h,n_alt_settlements_hold,gross_alt,alt_funding,gross_btc,btc_funding,net_unhedged,net_hedged,capped
0GUSDT,-1,0.0015,1,2025-11-01,e2526,age_30_240,105650,1.0,2,-0.020425062103229363,0.00026549,-0.0012085000269264068,0.0001,-0.024659572103229364,-0.030268072130155768,false
0GUSDT,-1,0.0015,1,2025-11-01,e2526,age_30_240,105650,2.0,2,-0.026156213231966596,0.00034023,0.0008365765831302996,0.0,-0.030315983231966596,-0.033979406648836294,false
0GUSDT,-1,0.0015,2,2025-11-01,e2526,age_30_240,105650,1.0,1,-0.004809470958194506,0.00021048,0.00017834459816057358,0.0,-0.009098990958194506,-0.013420646360033931,false
0GUSDT,-1,0.0015,1,2025-11-01,e2526,age_30_240,105650,1.0,0,0.004071058475203504,-0.0,-0.0014557400601524773,0.0,-0.0004289415247964957,-0.006384681584948973,false
0GUSDT,-1,0.0015,1,2025-11-01,e2526,age_30_240,105650,1.0,0,-0.01945379723157492,-0.0,0.004922144576217091,0.0,-0.02395379723157492,-0.02353165265535783,false
0GUSDT,-1,0.0015,1,2025-11-01,e2526,age_30_240,105650,5.0,4,-0.008078910286519414,0.00094056,0.0003225982334339461,0.000082,-0.011638350286519415,-0.015733752053085467,false
0GUSDT,-1,0.0015,2,2025-11-02,e2526,age_30_240,105651,4.0,4,-0.01040299906279274,0.00094056,0.00035166728458335683,0.000082,-0.01396243906279274,-0.01802877177820938,false
0GUSDT,-1,0.0015,1,2025-11-02,e2526,age_30_240,105651,5.0,4,-0.04444652381397951,0.00085943,0.0013830235438783145,0.0,-0.048087093813979506,-0.051204070270101196,false
0GUSDT,-1,0.0015,2,2025-11-02,e2526,age_30_240,105651,4.0,4,-0.03286296050762383,0.00085943,0.0010369502651939033,0.0,-0.036503530507623824,-0.039966580242429925,false
0GUSDT,-1,0.0015,1,2025-11-03,e2526,age_30_240,105651,273.0,274,0.12573763050385844,0.53360284,0.11778036057372121,0.0017870100000000001,0.6548404705038585,0.7699078410775797,false
0GUSDT,-1,0.0015,2,2025-11-03,e2526,age_30_240,105651,272.0,272,0.1596371457963155,0.5297385,0.11274161243470826,0.0017870100000000001,0.6848756457963155,0.7949042682310238,false
