symbol,d0,era,week_block,side,entry_day,gross,funding,net45,net90,n_funding_events_hold,pump_cell,tdecay_cell,fund_cell,crowd_cell,btc_cell,pump01,tdecay,fund8h,btc30d
1000BEERUSDT,2024-05-31,e2324,105576,long,1,1.772104607721046,0.01734329,1.784947897721046,1.780447897721046,17,pump_le0,tdec_30_70,fund_pos,crowd_ge5,btc_up,-0.06102789687621801,0.392995012739765,0.00070085,0.14843877053179377
1000BEERUSDT,2024-05-31,e2324,105576,short,2,-1.6349134772560732,-0.01780133,-1.657214807256073,-1.661714807256073,14,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_up,-0.06102789687621801,0.3487143220109037,0.00024367,0.07848996796814967
1000BEERUSDT,2024-05-31,e2324,105576,long,2,1.6349134772560732,0.01780133,1.6482148072560732,1.6437148072560732,14,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_up,-0.06102789687621801,0.3487143220109037,0.00024367,0.07848996796814967
1000BONKUSDT,2023-01-06,e2324,105503,short,1,0.5539814362481681,0.03578673,0.5852681662481681,0.5807681662481681,17,pump_le0,tdec_ge70,fund_neg,crowd_01,btc_down,-0.003892944038929369,0.9619144670156242,-0.00983522,-0.015776170138586232
1000BONKUSDT,2023-01-06,e2324,105503,long,1,-0.5539814362481681,-0.03578673,-0.594268166248168,-0.5987681662481681,17,pump_le0,tdec_ge70,fund_neg,crowd_01,btc_down,-0.003892944038929369,0.9619144670156242,-0.00983522,-0.015776170138586232
1000BONKUSDT,2023-01-06,e2324,105503,short,2,0.4395334561080418,0.03227845,0.4673119061080418,0.4628119061080418,14,pump_le0,tdec_30_70,fund_pos,crowd_01,btc_up,-0.003892944038929369,0.6670910204371918,0.00424673,0.0002044870296797896
1000BONKUSDT,2023-01-06,e2324,105503,long,2,-0.4395334561080418,-0.03227845,-0.4763119061080418,-0.4808119061080418,14,pump_le0,tdec_30_70,fund_pos,crowd_01,btc_up,-0.003892944038929369,0.6670910204371918,0.00424673,0.0002044870296797896
1000BTTUSDT,2022-02-25,e2122,105458,short,1,0.04697286012526097,0.00158993,0.04406279012526098,0.039562790125260976,17,pump_0_25,tdec_30_70,fund_flat,crowd_ge5,btc_up,0.04756697648988517,0.6644137511479269,0.0001,0.05261103108466503
1000BTTUSDT,2022-02-25,e2122,105458,long,1,-0.04697286012526097,-0.00158993,-0.053062790125260974,-0.05756279012526098,17,pump_0_25,tdec_30_70,fund_flat,crowd_ge5,btc_up,0.04756697648988517,0.6644137511479269,0.0001,0.05261103108466503
1000BTTUSDT,2022-02-25,e2122,105458,short,2,0.012439156300703092,0.0012899300000000001,0.009229086300703092,0.004729086300703093,14,pump_0_25,tdec_30_70,fund_flat,crowd_ge5,btc_down,0.04756697648988517,0.6322353453029412,0.0001,-0.0007560985315770985
1000BTTUSDT,2022-02-25,e2122,105458,long,2,-0.012439156300703092,-0.0012899300000000001,-0.018229086300703093,-0.02272908630070309,14,pump_0_25,tdec_30_70,fund_flat,crowd_ge5,btc_down,0.04756697648988517,0.6322353453029412,0.0001,-0.0007560985315770985
1000CATSUSDT,2024-10-11,e2324,105595,short,1,0.4540182270091135,-0.02851178,0.4210064470091135,0.4165064470091135,17,pump_25_100,tdec_ge70,fund_neg,crowd_24,btc_up,0.44897959183673475,1.692070613691544,-0.00857897,0.0873025980641875
1000CATSUSDT,2024-10-11,e2324,105595,long,1,-0.4540182270091135,0.02851178,-0.4300064470091135,-0.4345064470091135,17,pump_25_100,tdec_ge70,fund_neg,crowd_24,btc_up,0.44897959183673475,1.692070613691544,-0.00857897,0.0873025980641875
1000CATSUSDT,2024-10-11,e2324,105595,short,2,0.4338487972508591,-0.00881061,0.4205381872508591,0.4160381872508591,14,pump_25_100,tdec_ge70,fund_neg,crowd_24,btc_up,0.44897959183673475,1.7972904419981026,-0.00389562,0.0392350780517412
1000CATSUSDT,2024-10-11,e2324,105595,long,2,-0.4338487972508591,0.00881061,-0.4295381872508591,-0.43403818725085913,14,pump_25_100,tdec_ge70,fund_neg,crowd_24,btc_up,0.44897959183673475,1.7972904419981026,-0.00389562,0.0392350780517412
1000CATUSDT,2024-09-13,e2324,105591,short,1,-0.22514183338309937,0.00452267,-0.22511916338309937,-0.22961916338309937,17,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_up,0.0508315029808597,0.3212344071456109,0.0001,0.042633428321559697
1000CATUSDT,2024-09-13,e2324,105591,long,1,0.22514183338309937,-0.00452267,0.21611916338309936,0.21161916338309936,17,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_up,0.0508315029808597,0.3212344071456109,0.0001,0.042633428321559697
1000CATUSDT,2024-09-13,e2324,105591,short,2,-0.204992657856094,0.00422267,-0.205269987856094,-0.209769987856094,14,pump_0_25,tdec_lt30,fund_flat,crowd_24,btc_up,0.0508315029808597,0.24786970592291108,0.0001,0.004268479184367013
1000CATUSDT,2024-09-13,e2324,105591,long,2,0.204992657856094,-0.00422267,0.19626998785609398,0.19176998785609398,14,pump_0_25,tdec_lt30,fund_flat,crowd_24,btc_up,0.0508315029808597,0.24786970592291108,0.0001,0.004268479184367013
1000FLOKIUSDT,2023-02-24,e2324,105510,short,1,0.1574476900766522,0.0021556400000000003,0.15510333007665222,0.15060333007665222,17,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.004331683168316891,0.1626438416619466,0.0001,0.006489752450500985
1000FLOKIUSDT,2023-02-24,e2324,105510,long,1,-0.1574476900766522,-0.0021556400000000003,-0.16410333007665223,-0.16860333007665224,17,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.004331683168316891,0.1626438416619466,0.0001,0.006489752450500985
1000FLOKIUSDT,2023-02-24,e2324,105510,short,2,0.20690327613104528,0.0018556400000000002,0.20425891613104527,0.19975891613104527,14,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.004331683168316891,0.36576551320818973,0.0001,0.020909563860227243
1000FLOKIUSDT,2023-02-24,e2324,105510,long,2,-0.20690327613104528,-0.0018556400000000002,-0.21325891613104528,-0.21775891613104528,14,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.004331683168316891,0.36576551320818973,0.0001,0.020909563860227243
1000IQ50USDT,2024-03-19,e2324,105566,short,1,0.4030479494486433,0.00721374,0.4057616894486433,0.4012616894486433,17,pump_25_100,tdec_30_70,fund_flat,crowd_ge5,btc_up,0.6142000000000001,0.454686754602847,0.00040067,0.30947854767644056
1000IQ50USDT,2024-03-19,e2324,105566,long,1,-0.4030479494486433,-0.00721374,-0.41476168944864333,-0.41926168944864334,17,pump_25_100,tdec_30_70,fund_flat,crowd_ge5,btc_up,0.6142000000000001,0.454686754602847,0.00040067,0.30947854767644056
1000IQ50USDT,2024-03-19,e2324,105566,short,2,0.3175637393767705,0.00652795,0.3195916893767705,0.3150916893767705,14,pump_25_100,tdec_lt30,fund_flat,crowd_ge5,btc_up,0.6142000000000001,0.13626123176186863,0.00026636,0.2533875468327753
1000IQ50USDT,2024-03-19,e2324,105566,long,2,-0.3175637393767705,-0.00652795,-0.3285916893767705,-0.33309168937677053,14,pump_25_100,tdec_lt30,fund_flat,crowd_ge5,btc_up,0.6142000000000001,0.13626123176186863,0.00026636,0.2533875468327753
1000LUNCUSDT,2022-09-09,e2122,105486,short,1,0.3017042837402118,-0.01389685,0.2833074337402118,0.2788074337402118,17,pump_le0,tdec_30_70,fund_neg,crowd_01,btc_down,-0.16193784983593906,0.6255665427050509,-0.00069192,-0.0958958498767083
1000LUNCUSDT,2022-09-09,e2122,105486,long,1,-0.3017042837402118,0.01389685,-0.2923074337402118,-0.2968074337402118,17,pump_le0,tdec_30_70,fund_neg,crowd_01,btc_down,-0.16193784983593906,0.6255665427050509,-0.00069192,-0.0958958498767083
1000LUNCUSDT,2022-09-09,e2122,105486,short,2,0.2987974098057354,-0.01035996,0.2839374498057354,0.27943744980573537,14,pump_le0,tdec_30_70,fund_neg,crowd_01,btc_down,-0.16193784983593906,0.6146611295410184,-0.00167292,-0.10535923046947104
