side,entry_day,cell,era,n_events,n_weeks,mean_gross_bp,mean_funding_bp,mean_net45_bp,mean_net90_bp,se_net45_bp_wk,median_net45_bp,win_rate_net45,feature
long,1,crowd_ge5,pre2025,55,15,149.64426747240793,17.17176545454545,121.81603292695351,76.81603292695338,639.291413799987,-631.1684018348625,0.32727272727272727,crowd_cell
long,1,crowd_ge5,post2025,239,43,-73.90828361758882,42.19587196652719,-76.71241165106154,-121.71241165106154,267.77495065928923,-279.8927638036822,0.401673640167364,crowd_cell
long,2,crowd_01,pooled,129,97,-268.16565284154444,45.70612635658915,-267.4595264849553,-312.45952648495535,235.25386081430804,-734.4196181328546,0.3333333333333333,crowd_cell
long,2,crowd_01,e2122,49,38,-335.92302369683466,11.336565306122447,-369.5864583907122,-414.5864583907123,314.3060573478316,-734.4196181328546,0.3469387755102041,crowd_cell
long,2,crowd_01,e2324,56,41,-237.42646476697874,60.389541071428575,-222.03692369555023,-267.03692369555023,341.20795765852716,-699.5843918923754,0.32142857142857145,crowd_cell
long,2,crowd_01,e2526,24,18,-201.55245951931354,81.6160125,-164.9364470193134,-209.93644701931342,746.864705693825,-763.9515140403624,0.3333333333333333,crowd_cell
long,2,crowd_01,pre2025,105,79,-283.3915256009115,37.498152380952384,-290.89337321995913,-335.8933732199592,232.61408507690868,-734.4196181328546,0.3333333333333333,crowd_cell
long,2,crowd_01,post2025,24,18,-201.55245951931354,81.6160125,-164.9364470193134,-209.93644701931342,750.2903013783367,-763.9515140403624,0.3333333333333333,crowd_cell
long,2,crowd_24,pooled,236,96,101.1831578983448,91.95161483050846,148.13477272885325,103.13477272885325,247.35658045377542,-478.1548941045466,0.3559322033898305,crowd_cell
long,2,crowd_24,e2122,3,2,-1016.7237557566776,74.45583333333335,-987.2679224233442,-1032.2679224233443,62.799642234653824,-1100.712561204697,0.3333333333333333,crowd_cell
long,2,crowd_24,e2324,119,54,-124.83147396441699,4.255838655462184,-165.57563530895482,-210.57563530895484,197.39610138133673,-449.16154940402816,0.3277310924369748,crowd_cell
long,2,crowd_24,e2526,114,41,366.5293152021492,183.95411228070176,505.4834274828511,460.48342748285097,468.161334703421,-487.13063260744866,0.38596491228070173,crowd_cell
long,2,crowd_24,pre2025,122,56,-146.76325138553813,5.982068032786884,-185.78118335275133,-230.7811833527513,193.83373778069574,-460.6375874506282,0.32786885245901637,crowd_cell
long,2,crowd_24,post2025,114,41,366.5293152021492,183.95411228070176,505.4834274828511,460.48342748285097,455.6876239227943,-487.13063260744866,0.38596491228070173,crowd_cell
long,2,crowd_ge5,pooled,294,58,-230.99878011351726,28.188581632653058,-247.8101984808642,-292.8101984808642,193.52276967095247,-314.70138727711503,0.3979591836734694,crowd_cell
long,2,crowd_ge5,e2122,0,,,,,,,,,crowd_cell
long,2,crowd_ge5,e2324,55,15,-2.925507324079323,17.56871454545455,-30.356792778624808,-75.35679277862481,559.6158620816359,-411.25831884144833,0.34545454545454546,crowd_cell
long,2,crowd_ge5,e2526,239,43,-283.4842612993711,30.63248410041841,-297.85177719895273,-342.85177719895273,200.88198142607567,-244.09988315629644,0.4100418410041841,crowd_cell
long,2,crowd_ge5,pre2025,55,15,-2.925507324079323,17.56871454545455,-30.356792778624808,-75.35679277862481,557.4278669459142,-411.25831884144833,0.34545454545454546,crowd_cell
long,2,crowd_ge5,post2025,239,43,-283.4842612993711,30.63248410041841,-297.85177719895273,-342.85177719895273,195.80902862053713,-244.09988315629644,0.4100418410041841,crowd_cell
short,1,btc_down,pooled,301,93,-39.621004013148465,-89.0938222591362,-173.71482627228465,-218.7148262722847,245.58741815613328,256.6548707903782,0.6013289036544851,btc_cell
short,1,btc_down,e2122,32,24,766.1981410937462,-48.269028125000006,672.9291129687464,627.9291129687464,435.12234048768084,864.7176791244739,0.71875,btc_cell
short,1,btc_down,e2324,61,25,306.5639387861668,-32.484531147540984,229.07940763862575,184.07940763862572,382.0486822223266,530.5601724355737,0.6557377049180327,btc_cell
short,1,btc_down,e2526,208,45,-265.1185720620854,-111.97632307692308,-422.09489513900843,-467.09489513900854,334.25692466314104,166.1305199779778,0.5673076923076923,btc_cell
short,1,btc_down,pre2025,93,49,464.7176428059791,-37.915755913978494,381.8018868920006,336.8018868920005,284.9959847539082,789.0512015753943,0.6774193548387096,btc_cell
short,1,btc_down,post2025,208,45,-265.1185720620854,-111.97632307692308,-422.09489513900843,-467.09489513900854,341.5959948859451,166.1305199779778,0.5673076923076923,btc_cell
short,1,btc_up,pooled,358,118,194.59365522655676,-51.60162737430168,97.99202785225508,52.99202785225507,194.13258538819332,528.2393627363579,0.6284916201117319,btc_cell
short,1,btc_up,e2122,20,16,15.767969118956914,4.024525000000001,-25.207505881043208,-70.20750588104299,536.6476935106506,984.0384048594253,0.6,btc_cell
short,1,btc_up,e2324,169,61,97.05061741789629,-33.58266094674557,18.467956471150696,-26.532043528849368,239.04949340022412,473.43104847258775,0.6153846153846154,btc_cell
short,1,btc_up,e2526,169,41,313.29949612487405,-76.20357041420117,192.09592571067296,147.09592571067284,322.4989028176388,563.5781779446025,0.6449704142011834,btc_cell
short,1,btc_up,pre2025,189,77,88.44927897356403,-29.60306455026454,13.846214423299536,-31.153785576700546,218.21733098985916,493.88221492257156,0.6137566137566137,btc_cell
short,1,btc_up,post2025,169,41,313.29949612487405,-76.20357041420117,192.09592571067296,147.09592571067284,318.4324265817214,563.5781779446025,0.6449704142011834,btc_cell
short,1,btc_none,pooled,0,,,,,,,,,btc_cell
short,1,btc_none,e2122,0,,,,,,,,,btc_cell
short,1,btc_none,e2324,0,,,,,,,,,btc_cell
short,1,btc_none,e2526,0,,,,,,,,,btc_cell
short,1,btc_none,pre2025,0,,,,,,,,,btc_cell
short,1,btc_none,post2025,0,,,,,,,,,btc_cell
short,2,btc_down,pooled,315,104,107.78927807294573,-65.3722473015873,-2.5829692286415953,-47.58296922864157,151.8521913967882,339.3231931993814,0.5777777777777777,btc_cell
short,2,btc_down,e2122,35,26,470.3131605293192,-27.93085714285714,397.3823033864621,352.382303386462,390.3310085416612,675.2446878750171,0.6,btc_cell
short,2,btc_down,e2324,71,31,146.64040342750752,-9.113118309859152,92.5272851176484,47.527285117648375,298.8080724465776,449.73878784956565,0.6197183098591549,btc_cell
short,2,btc_down,e2526,209,47,33.881307804299965,-90.7542894736842,-101.87298166938417,-146.87298166938427,193.55125713760881,154.09988315629644,0.5598086124401914,btc_cell
short,2,btc_down,pre2025,106,57,253.513483602634,-15.326522641509435,193.18696096112458,148.18696096112456,238.03539454022555,577.0484133934511,0.6132075471698113,btc_cell
short,2,btc_down,post2025,209,47,33.881307804299965,-90.7542894736842,-101.87298166938417,-146.87298166938427,193.5233521337723,154.09988315629644,0.5598086124401914,btc_cell
short,2,btc_up,pooled,344,112,129.86675207251753,-44.453071220930234,40.413680851587344,-4.5863191484126995,197.55465245724906,392.6009432140549,0.6046511627906976,btc_cell
short,2,btc_up,e2122,17,14,179.3787535228684,11.689458823529414,146.06821234639787,101.06821234639781,441.64962174875143,551.3352996087314,0.6470588235294118,btc_cell
short,2,btc_up,e2324,159,57,112.58026218986016,-26.462308176100628,41.117954013759515,-3.8820459862405174,227.91429524939582,382.11362549722827,0.6289308176100629,btc_cell
short,2,btc_up,e2526,168,42,141.21703699327097,-67.16113273809525,29.05590425517571,-15.94409574482425,335.86657975852614,399.91485295293074,0.5773809523809523,btc_cell
short,2,btc_up,pre2025,176,71,119.03238919361665,-22.777194318181824,51.25519487543479,6.25519487543479,209.7514035010517,387.3967276875907,0.6306818181818182,btc_cell
short,2,btc_up,post2025,168,42,141.21703699327097,-67.16113273809525,29.05590425517571,-15.94409574482425,351.671057170231,399.91485295293074,0.5773809523809523,btc_cell
short,2,btc_none,pooled,0,,,,,,,,,btc_cell
short,2,btc_none,e2122,0,,,,,,,,,btc_cell
short,2,btc_none,e2324,0,,,,,,,,,btc_cell
short,2,btc_none,e2526,0,,,,,,,,,btc_cell
short,2,btc_none,pre2025,0,,,,,,,,,btc_cell
short,2,btc_none,post2025,0,,,,,,,,,btc_cell
long,1,btc_down,pooled,301,93,39.621004013148465,89.0938222591362,83.71482627228474,38.71482627228477,244.70180080451127,-346.6548707903782,0.3853820598006645,btc_cell
long,1,btc_down,e2122,32,24,-766.1981410937462,48.269028125000006,-762.9291129687463,-807.9291129687463,442.94271400437356,-954.717679124474,0.28125,btc_cell
long,1,btc_down,e2324,61,25,-306.5639387861668,32.484531147540984,-319.07940763862575,-364.07940763862575,384.7980722288414,-620.5601724355737,0.32786885245901637,btc_cell
long,1,btc_down,e2526,208,45,265.1185720620854,111.97632307692308,332.09489513900854,287.0948951390084,326.38539768149184,-256.13051997797777,0.4182692307692308,btc_cell
long,1,btc_down,pre2025,93,49,-464.7176428059791,37.915755913978494,-471.80188689200054,-516.8018868920007,288.53535812704916,-879.0512015753944,0.3118279569892473,btc_cell
long,1,btc_down,post2025,208,45,265.1185720620854,111.97632307692308,332.09489513900854,287.0948951390084,330.60722929887714,-256.13051997797777,0.4182692307692308,btc_cell
long,1,btc_up,pooled,358,118,-194.59365522655676,51.60162737430168,-187.99202785225506,-232.99202785225512,192.81675141984155,-618.2393627363579,0.3435754189944134,btc_cell
long,1,btc_up,e2122,20,16,-15.767969118956914,-4.024525000000001,-64.79249411895685,-109.792494118957,516.6817662965751,-1074.0384048594253,0.35,btc_cell
long,1,btc_up,e2324,169,61,-97.05061741789629,33.58266094674557,-108.46795647115066,-153.4679564711507,245.14763007850587,-563.4310484725877,0.35502958579881655,btc_cell
long,1,btc_up,e2526,169,41,-313.29949612487405,76.20357041420117,-282.0959257106729,-327.0959257106728,323.11269829677116,-653.5781779446024,0.33136094674556216,btc_cell
long,1,btc_up,pre2025,189,77,-88.44927897356403,29.60306455026454,-103.84621442329947,-148.84621442329947,227.80216434102982,-583.8822149225715,0.3544973544973545,btc_cell
long,1,btc_up,post2025,169,41,-313.29949612487405,76.20357041420117,-282.0959257106729,-327.0959257106728,325.48159931496275,-653.5781779446024,0.33136094674556216,btc_cell
long,1,btc_none,pooled,0,,,,,,,,,btc_cell
long,1,btc_none,e2122,0,,,,,,,,,btc_cell
long,1,btc_none,e2324,0,,,,,,,,,btc_cell
long,1,btc_none,e2526,0,,,,,,,,,btc_cell
long,1,btc_none,pre2025,0,,,,,,,,,btc_cell
long,1,btc_none,post2025,0,,,,,,,,,btc_cell
long,2,btc_down,pooled,315,104,-107.78927807294573,65.3722473015873,-87.41703077135841,-132.41703077135844,150.9617969356709,-429.32319319938136,0.37777777777777777,btc_cell
long,2,btc_down,e2122,35,26,-470.3131605293192,27.93085714285714,-487.38230338646207,-532.382303386462,391.36234032950784,-765.2446878750171,0.34285714285714286,btc_cell
long,2,btc_down,e2324,71,31,-146.64040342750752,9.113118309859152,-182.52728511764835,-227.52728511764846,286.9788424164948,-539.7387878495656,0.352112676056338,btc_cell
long,2,btc_down,e2526,209,47,-33.881307804299965,90.7542894736842,11.872981669384247,-33.127018330615805,197.44237276704325,-244.09988315629644,0.3923444976076555,btc_cell
long,2,btc_down,pre2025,106,57,-253.513483602634,15.326522641509435,-283.18696096112467,-328.18696096112467,234.65273697102546,-667.0484133934513,0.3490566037735849,btc_cell
long,2,btc_down,post2025,209,47,-33.881307804299965,90.7542894736842,11.872981669384247,-33.127018330615805,193.17561266747538,-244.09988315629644,0.3923444976076555,btc_cell
long,2,btc_up,pooled,344,112,-129.86675207251753,44.453071220930234,-130.41368085158734,-175.4136808515873,197.8108978262836,-482.60094321405484,0.3633720930232558,btc_cell
long,2,btc_up,e2122,17,14,-179.3787535228684,-11.689458823529414,-236.06821234639793,-281.0682123463979,447.52375800399886,-641.3352996087312,0.35294117647058826,btc_cell
long,2,btc_up,e2324,159,57,-112.58026218986016,26.462308176100628,-131.1179540137595,-176.1179540137595,226.02378725234936,-472.1136254972282,0.32075471698113206,btc_cell
long,2,btc_up,e2526,168,42,-141.21703699327097,67.16113273809525,-119.05590425517573,-164.05590425517573,344.34175772785466,-489.9148529529307,0.40476190476190477,btc_cell
long,2,btc_up,pre2025,176,71,-119.03238919361665,22.777194318181824,-141.2551948754348,-186.25519487543482,209.15120556489427,-477.39672768759067,0.32386363636363635,btc_cell
long,2,btc_up,post2025,168,42,-141.21703699327097,67.16113273809525,-119.05590425517573,-164.05590425517573,342.3451285154796,-489.9148529529307,0.40476190476190477,btc_cell
long,2,btc_none,pooled,0,,,,,,,,,btc_cell
long,2,btc_none,e2122,0,,,,,,,,,btc_cell
long,2,btc_none,e2324,0,,,,,,,,,btc_cell
long,2,btc_none,e2526,0,,,,,,,,,btc_cell
long,2,btc_none,pre2025,0,,,,,,,,,btc_cell
long,2,btc_none,post2025,0,,,,,,,,,btc_cell
